state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,action_0,action_1,action_2,action_3,action_4,action_5,action_6,reward
0.5588799,0.42806295,-0.08585279,0.17128709,0.48436248,-0.036701858,0.025700986,0.025349462,0.3,1.3364163e-11,0.019892246,1.0,-4.942602e-12,0.0,0.00011054089,-0.00047785434,-0.0002448532,-0.001451212,0.0091492785,-0.01134771,-0.00078887073,0.025349462,0.3,1.3364163e-11,0.019892246,1.0,-4.942602e-12,2.5208726,-11.536355,-10.998304,17.867558,-38.327644,64.01463,-25.824604,-6317.287
0.55888605,0.42806268,-0.085843325,0.17126094,0.48437816,-0.036469985,0.02570757,0.025357151,0.3,1.33641665e-11,0.019892246,1.0,-5.6014464e-12,0.0,0.00061006285,-2.8434071e-05,0.00094630296,-0.0026155668,0.001566364,0.023187298,0.0006584941,0.025357151,0.3,1.33641665e-11,0.019892246,1.0,-5.6014464e-12,2.5209837,-11.536261,-10.998749,17.867556,-38.32757,64.01468,-25.82449,-6317.2954
0.55887854,0.42806178,-0.08583146,0.17125563,0.4844613,-0.0365746,0.025692929,0.025343955,0.3,1.3364165e-11,0.019892246,1.0,-5.6014464e-12,0.0,-0.00075376395,-8.801668e-05,0.0011859327,-0.0005300506,0.008313215,-0.010461331,-0.001464274,0.025343955,0.3,1.3364165e-11,0.019892246,1.0,-5.6014464e-12,2.5208142,-11.536406,-10.998091,17.867565,-38.327675,64.0146,-25.824661,-6317.282
0.5588821,0.42806152,-0.08583296,0.17125191,0.48452047,-0.036656406,0.025689743,0.025337115,0.3,1.3519489e-11,0.019892246,1.0,-4.9426062e-12,0.0,0.00036132042,-2.9173883e-05,-0.00014932084,-0.00037362042,0.005920855,-0.008180628,-0.000318466,0.025337115,0.3,1.3519489e-11,0.019892246,1.0,-4.9426062e-12,2.5209641,-11.536276,-10.998679,17.867567,-38.327583,64.01466,-25.82451,-6317.295
0.55888,0.42806044,-0.08582345,0.17124718,0.48457998,-0.03667739,0.025724305,0.02537169,0.3,1.336417e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.0002149212,-0.00010647958,0.0009518085,-0.00047160883,0.005946646,-0.0020986195,0.0034561774,0.02537169,0.3,1.336417e-11,0.019892246,1.0,-4.9426062e-12,2.5209517,-11.536284,-10.998636,17.867569,-38.32759,64.01466,-25.82452,-6317.293
0.5588937,0.428054,-0.08581803,0.17127098,0.48445696,-0.036161855,0.0257115,0.025364611,0.3,1.3364171e-11,0.019892246,1.0,-4.9426062e-12,0.0,0.0013690194,-0.0006435103,0.00054150884,0.002379878,-0.012297001,0.051553812,-0.0012807037,0.025364611,0.3,1.3364171e-11,0.019892246,1.0,-4.9426062e-12,2.5208855,-11.536339,-10.998405,17.867584,-38.32762,64.01463,-25.824589,-6317.288
0.5588876,0.42805374,-0.08582665,0.17125511,0.4845775,-0.036346596,0.025708454,0.025360836,0.3,1.33641735e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.0006038012,-2.735373e-05,-0.00086238445,-0.0015868916,0.012050562,-0.018474396,-0.00030441076,0.025360836,0.3,1.33641735e-11,0.019892246,1.0,-4.9426062e-12,2.520702,-11.536514,-10.997595,17.86755,-38.327766,64.01451,-25.82474,-6317.2676
0.55889046,0.4280535,-0.08582325,0.17122065,0.48463613,-0.035783008,0.025689904,0.025340194,0.3,1.3364175e-11,0.019892246,1.0,-4.9426062e-12,0.0,0.00028744663,-2.4660352e-05,0.00034034532,-0.0034458446,0.0058638616,0.05635892,-0.0018549934,0.025340194,0.3,1.3364175e-11,0.019892246,1.0,-4.9426062e-12,2.5209715,-11.536278,-10.99868,17.867558,-38.3276,64.01466,-25.824493,-6317.296
0.5588782,0.42805642,-0.08582515,0.17125794,0.48477885,-0.0361126,0.025709974,0.025362384,0.3,1.3519498e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.0012291647,0.00029431607,-0.00019004858,0.0037281099,0.014272453,-0.032958906,0.0020069242,0.025362384,0.3,1.3519498e-11,0.019892246,1.0,-4.9426062e-12,2.5206044,-11.536597,-10.997195,17.86755,-38.32784,64.014465,-25.82484,-6317.26
0.55887663,0.4280567,-0.08582024,0.17122303,0.48486388,-0.03613261,0.025703076,0.025351115,0.3,1.35195e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.00015298184,2.5836765e-05,0.0004912403,-0.003491127,0.00850144,-0.0020013805,-0.00068972586,0.025351115,0.3,1.35195e-11,0.019892246,1.0,-4.9426062e-12,2.5209818,-11.536268,-10.998718,17.867563,-38.32759,64.01467,-25.824486,-6317.296
0.5588771,0.4280558,-0.085824534,0.17122966,0.48493052,-0.036231622,0.025693066,0.025342684,0.3,1.3674822e-11,0.019892246,1.0,-4.9426062e-12,0.0,4.3050808e-05,-8.9278285e-05,-0.00042942498,0.0006641395,0.0066667795,-0.009901029,-0.0010009477,0.025342684,0.3,1.3674822e-11,0.019892246,1.0,-4.9426062e-12,2.5208802,-11.53635,-10.998345,17.867573,-38.327637,64.01462,-25.8246,-6317.288
0.55888253,0.42805374,-0.085833386,0.17121409,0.4849886,-0.03628246,0.025715081,0.02536313,0.3,1.3830146e-11,0.019892246,1.0,-4.9426062e-12,0.0,0.0005450259,-0.00020246825,-0.000885939,-0.0015580561,0.005805706,-0.005083778,0.0022014668,0.02536313,0.3,1.3830146e-11,0.019892246,1.0,-4.9426062e-12,2.5209122,-11.536321,-10.998477,17.86758,-38.32762,64.01465,-25.824572,-6317.29
0.5588801,0.42805308,-0.085836224,0.17122017,0.48506165,-0.036371134,0.025719117,0.025367849,0.3,1.3830145e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.00024518336,-6.6433095e-05,-0.00028320742,0.0006090168,0.007306705,-0.008867243,0.00040380063,0.025367849,0.3,1.3830145e-11,0.019892246,1.0,-4.9426062e-12,2.52088,-11.536347,-10.998346,17.867577,-38.32765,64.014626,-25.824593,-6317.287
0.55887,0.42805248,-0.08583836,0.17137924,0.4852242,-0.03687863,0.025719726,0.025373898,0.3,1.3830146e-11,0.019892246,1.0,-4.9426062e-12,0.0,-0.0010070445,-6.46144e-05,-0.00021412678,0.015907137,0.016253052,-0.05074966,6.083818e-05,0.025373898,0.3,1.3830146e-11,0.019892246,1.0,-4.9426062e-12,2.5208788,-11.536345,-10.998371,17.867586,-38.327637,64.01463,-25.824593,-6317.287
0.5588723,0.42805254,-0.08583668,0.17132962,0.48525432,-0.036797352,0.025714165,0.025359107,0.3,1.3985469e-11,0.019892246,1.0,-4.283766e-12,0.0,0.00022462133,8.957861e-06,0.00016864506,-0.004962386,0.0030107615,0.008128096,-0.0005561784,0.025359107,0.3,1.3985469e-11,0.019892246,1.0,-4.283766e-12,2.520993,-11.536285,-10.998669,17.86752,-38.327637,64.01462,-25.82439,-6317.29
0.5588831,0.4280526,-0.08582847,0.1712879,0.48523104,-0.036548767,0.02567983,0.025324725,0.3,1.3830149e-11,0.019892246,1.0,-4.7778994e-12,0.0,0.0010822869,8.205403e-06,0.0008208239,-0.0041731293,-0.0023286424,0.0248585,-0.0034334366,0.025324725,0.3,1.3830149e-11,0.019892246,1.0,-4.7778994e-12,2.5208225,-11.536394,-10.99815,17.867586,-38.32767,64.01461,-25.82465,-6317.286
0.5588803,0.4280517,-0.085831754,0.17130989,0.48524824,-0.036468495,0.02568134,0.025327018,0.3,1.3830151e-11,0.019892246,1.0,-4.7778994e-12,0.0,-0.00028018717,-9.050217e-05,-0.00032815192,0.002199114,0.0017250848,0.008027148,0.00015086844,0.025327018,0.3,1.3830151e-11,0.019892246,1.0,-4.7778994e-12,2.5207582,-11.536449,-10.997882,17.86758,-38.327713,64.01457,-25.824718,-6317.2793
0.5588837,0.42805293,-0.085834146,0.17131461,0.4852656,-0.036418017,0.025691774,0.025337124,0.3,1.3830152e-11,0.019892246,1.0,-4.2837704e-12,0.0,0.00034378853,0.00012109071,-0.00023940351,0.00047240325,0.0017342217,0.00504787,0.0010435092,0.025337124,0.3,1.3830152e-11,0.019892246,1.0,-4.2837704e-12,2.5207794,-11.536434,-10.997982,17.867592,-38.327698,64.01459,-25.8247,-6317.282
0.5588827,0.4280522,-0.08583326,0.17131832,0.48529738,-0.0364029,0.025735274,0.025380624,0.3,1.3830154e-11,0.019892246,1.0,-4.2837704e-12,0.0,-0.000103889906,-7.200522e-05,8.898936e-05,0.00037201273,0.0031780056,0.0015112543,0.0043499107,0.025380624,0.3,1.3830154e-11,0.019892246,1.0,-4.2837704e-12,2.5207925,-11.536425,-10.998016,17.867588,-38.327694,64.01459,-25.824688,-6317.2793
0.5588925,0.42804924,-0.08583939,0.17128168,0.48527914,-0.03621719,0.025737744,0.025385017,0.3,1.3985479e-11,0.019892246,1.0,-4.2837704e-12,0.0,0.000978771,-0.0002988566,-0.0006139677,-0.0036648838,-0.0018263056,0.018571502,0.00024695694,0.025385017,0.3,1.3985479e-11,0.019892246,1.0,-4.2837704e-12,2.5207782,-11.53643,-10.99799,17.8676,-38.327698,64.01459,-25.8247,-6317.2793
0.5588903,0.42804897,-0.08584081,0.17129943,0.48534673,-0.036291104,0.025704348,0.025356311,0.3,1.4140801e-11,0.019892246,1.0,-4.2837704e-12,0.0,-0.00022157666,-2.7274014e-05,-0.00014105937,0.0017752862,0.006759364,-0.007391832,-0.003339455,0.025356311,0.3,1.4140801e-11,0.019892246,1.0,-4.2837704e-12,2.5207477,-11.536453,-10.997871,17.8676,-38.327713,64.01457,-25.824726,-6317.2783
0.5588877,0.4280491,-0.08583872,0.17130318,0.4854009,-0.03643342,0.025684832,0.025335703,0.3,1.4140803e-11,0.019892246,1.0,-5.107325e-12,0.0,-0.00025773695,1.3359553e-05,0.00020840086,0.00037484628,0.00541792,-0.014231466,-0.0019517608,0.025335703,0.3,1.4140803e-11,0.019892246,1.0,-5.107325e-12,2.520832,-11.536386,-10.998188,17.867594,-38.327663,64.0146,-25.824642,-6317.285
0.5588889,0.42804578,-0.085836865,0.17126928,0.4854179,-0.03597969,0.025684614,0.025333602,0.3,1.4140805e-11,0.019892246,1.0,-5.107325e-12,0.0,0.00012553323,-0.000331851,0.00018580006,-0.0033886419,0.0017009188,0.045373492,-2.190459e-05,0.025333602,0.3,1.4140805e-11,0.019892246,1.0,-5.107325e-12,2.520875,-11.536356,-10.998321,17.867584,-38.32766,64.0146,-25.824589,-6317.288
0.5588877,0.42804617,-0.08583666,0.17127383,0.48543137,-0.036018107,0.025684683,0.025332842,0.3,1.4140807e-11,0.019892246,1.0,-4.613196e-12,0.0,-0.00012279314,3.911207e-05,2.0973268e-05,0.0004542244,0.0013444431,-0.0038422393,7.0584356e-06,0.025332842,0.3,1.4140807e-11,0.019892246,1.0,-4.613196e-12,2.5205674,-11.536618,-10.997122,17.86758,-38.327843,64.01447,-25.824883,-6317.2617
0.5588858,0.42804384,-0.0858403,0.1712894,0.48548716,-0.036072508,0.025695905,0.025344789,0.3,1.4140808e-11,0.019892246,1.0,-4.613196e-12,0.0,-0.00018884489,-0.00022987725,-0.0003640481,0.0015553697,0.005580674,-0.005440048,0.0011221921,0.025344789,0.3,1.4140808e-11,0.019892246,1.0,-4.613196e-12,2.5208092,-11.536407,-10.998069,17.867582,-38.32769,64.01459,-25.824661,-6317.282
0.55887276,0.42804646,-0.085831895,0.17128944,0.48558238,-0.036254764,0.025709178,0.025356876,0.3,1.414081e-11,0.019892246,1.0,-5.10733e-12,0.0,-0.0013108565,0.0002611091,0.00083941367,6.4353226e-06,0.009521514,-0.01822541,0.0013273401,0.025356876,0.3,1.414081e-11,0.019892246,1.0,-5.10733e-12,2.5207775,-11.536439,-10.997967,17.867596,-38.327705,64.01459,-25.8247,-6317.2812
0.5588654,0.4280461,-0.08582741,0.17131725,0.48566186,-0.03641409,0.025739364,0.025388507,0.3,1.4296132e-11,0.019892246,1.0,-5.10733e-12,0.0,-0.0007321664,-3.608407e-05,0.00044958995,0.0027797092,0.007949984,-0.015932893,0.0030185538,0.025388507,0.3,1.4296132e-11,0.019892246,1.0,-5.10733e-12,2.5208259,-11.536394,-10.998159,17.8676,-38.327667,64.0146,-25.824654,-6317.2827
0.5588722,0.4280435,-0.08582772,0.17127794,0.4856906,-0.036280543,0.025693994,0.025340304,0.3,1.4451456e-11,0.019892246,1.0,-5.10733e-12,0.0,0.00067952054,-0.00026123837,-3.1530435e-05,-0.0039309138,0.0028736894,0.013354863,-0.0045370245,0.025340304,0.3,1.4451456e-11,0.019892246,1.0,-5.10733e-12,2.520792,-11.536416,-10.998048,17.867607,-38.32769,64.014595,-25.824688,-6317.2837
0.55886906,0.42804533,-0.08582224,0.17127623,0.48576006,-0.0364032,0.02569401,0.025341375,0.3,1.4606778e-11,0.019892246,1.0,-5.10733e-12,0.0,-0.00031438842,0.00018374203,0.00054745213,-0.00017138361,0.006945952,-0.012266112,1.6799604e-06,0.025341375,0.3,1.4606778e-11,0.019892246,1.0,-5.10733e-12,2.5207267,-11.536474,-10.997788,17.867603,-38.32773,64.01456,-25.824749,-6317.2773
0.558864,0.42804468,-0.085816935,0.17128338,0.48582274,-0.03644576,0.025694963,0.025342464,0.3,1.4606781e-11,0.019892246,1.0,-5.10733e-12,0.0,-0.00050816115,-6.5384775e-05,0.0005314432,0.00071591954,0.0062692985,-0.0042559267,9.5436524e-05,0.025342464,0.3,1.4606781e-11,0.019892246,1.0,-5.10733e-12,2.5207922,-11.536417,-10.998048,17.867607,-38.327686,64.01459,-25.824684,-6317.2817
0.5588662,0.4280429,-0.085823014,0.17128077,0.48587987,-0.036520105,0.025684077,0.025330864,0.3,1.4606783e-11,0.019892246,1.0,-4.6132004e-12,0.0,0.00022079001,-0.00017747973,-0.0006085356,-0.00026204885,0.0057132565,-0.007434697,-0.0010886209,0.025330864,0.3,1.4606783e-11,0.019892246,1.0,-4.6132004e-12,2.520739,-11.536464,-10.997839,17.867609,-38.327724,64.014565,-25.824734,-6317.2793
0.5588691,0.42804155,-0.085818104,0.17128047,0.4859305,-0.036578372,0.02569917,0.025344886,0.3,1.4606785e-11,0.019892246,1.0,-4.6132004e-12,0.0,0.00029590566,-0.00013527059,0.00049110776,-2.8603827e-05,0.0050616176,-0.005826849,0.001509107,0.025344886,0.3,1.4606785e-11,0.019892246,1.0,-4.6132004e-12,2.5207682,-11.536443,-10.997925,17.86759,-38.327713,64.01457,-25.824705,-6317.2793
0.55887246,0.42804077,-0.085810676,0.17128214,0.4859621,-0.036495406,0.02570964,0.02535487,0.3,1.4606785e-11,0.019892246,1.0,-5.1073347e-12,0.0,0.00032796743,-7.9888276e-05,0.0007438215,0.00016697217,0.0031585316,0.008297066,0.0010469957,0.02535487,0.3,1.4606785e-11,0.019892246,1.0,-5.1073347e-12,2.5207355,-11.536468,-10.997818,17.867605,-38.32772,64.01456,-25.824745,-6317.2764
0.5588714,0.42804292,-0.085802555,0.17128956,0.4860192,-0.036547888,0.025718354,0.025366548,0.3,1.4606788e-11,0.019892246,1.0,-5.1073347e-12,0.0,-0.000105666535,0.00021544883,0.0008113254,0.00074220606,0.0057079145,-0.0052480237,0.00087136496,0.025366548,0.3,1.4606788e-11,0.019892246,1.0,-5.1073347e-12,2.5206568,-11.536539,-10.997511,17.867607,-38.32777,64.01453,-25.824825,-6317.2705
0.55886406,0.4280416,-0.085809484,0.1713073,0.4860734,-0.036666155,0.025725562,0.025370907,0.3,1.4606786e-11,0.019892246,1.0,-4.613205e-12,0.0,-0.00072995474,-0.00013087719,-0.0006931103,0.0017733665,0.005421733,-0.011826464,0.0007208776,0.025370907,0.3,1.4606786e-11,0.019892246,1.0,-4.613205e-12,2.5207095,-11.536491,-10.997726,17.867615,-38.327736,64.01455,-25.824768,-6317.2744
0.55886734,0.42803985,-0.08580754,0.17128295,0.48609883,-0.03661169,0.025711063,0.02535685,0.3,1.4606788e-11,0.019892246,1.0,-5.107339e-12,0.0,0.00032939317,-0.00017521679,0.00019466243,-0.0024367338,0.0025416617,0.0054460596,-0.0014497088,0.02535685,0.3,1.4606788e-11,0.019892246,1.0,-5.107339e-12,2.5207524,-11.536449,-10.997891,17.867609,-38.327713,64.01457,-25.824728,-6317.2793
0.5588622,0.42803848,-0.08580303,0.17129293,0.48617002,-0.036688823,0.025718011,0.025364801,0.3,1.4606791e-11,0.019892246,1.0,-5.6014733e-12,0.0,-0.0005153373,-0.00013454561,0.00045037625,0.0009995406,0.007122394,-0.0077132755,0.00069468876,0.025364801,0.3,1.4606791e-11,0.019892246,1.0,-5.6014733e-12,2.5206873,-11.536501,-10.9976635,17.867613,-38.327744,64.01454,-25.82479,-6317.2734
0.55886376,0.4280365,-0.085806385,0.1712893,0.48620024,-0.036437113,0.025696237,0.025343623,0.3,1.4606791e-11,0.019892246,1.0,-5.6014733e-12,0.0,0.00015583896,-0.00019945265,-0.0003346185,-0.0003651305,0.003023389,0.025171272,-0.0021775835,0.025343623,0.3,1.4606791e-11,0.019892246,1.0,-5.6014733e-12,2.5206985,-11.536491,-10.997719,17.867626,-38.327744,64.01456,-25.824776,-6317.2764
0.5588515,0.42803663,-0.08580406,0.17131081,0.48631424,-0.036807872,0.02569286,0.025340658,0.3,1.4606795e-11,0.019892246,1.0,-5.6014733e-12,0.0,-0.0012290574,1.1167758e-05,0.00023253149,0.0021527696,0.011397635,-0.03707603,-0.00033757807,0.025340658,0.3,1.4606795e-11,0.019892246,1.0,-5.6014733e-12,2.5205617,-11.536618,-10.997135,17.867603,-38.327835,64.01447,-25.8249,-6317.2627
0.55884916,0.4280356,-0.08581178,0.17132333,0.48635888,-0.036788803,0.02570776,0.025357353,0.3,1.4606795e-11,0.019892246,1.0,-5.6014733e-12,0.0,-0.00023452955,-0.00010339462,-0.0007729513,0.0012510733,0.004464818,0.0019067293,0.001489997,0.025357353,0.3,1.4606795e-11,0.019892246,1.0,-5.6014733e-12,2.5208354,-11.536383,-10.998189,17.867588,-38.327675,64.0146,-25.824635,-6317.284
0.55885273,0.4280333,-0.085812286,0.17134164,0.48636433,-0.036680933,0.02571091,0.025360886,0.3,1.4606798e-11,0.019892246,1.0,-5.6014733e-12,0.0,0.00035591322,-0.00023010769,-4.9443624e-05,0.0018318268,0.00054600695,0.010786475,0.00031503645,0.025360886,0.3,1.4606798e-11,0.019892246,1.0,-5.6014733e-12,2.5206404,-11.536545,-10.997477,17.86762,-38.32778,64.01453,-25.824837,-6317.271
0.5588559,0.42803144,-0.08580986,0.17131367,0.48639637,-0.036644347,0.025718383,0.025366401,0.3,1.46068e-11,0.019892246,1.0,-4.7779224e-12,0.0,0.0003160541,-0.00018369728,0.00024257554,-0.0027954935,0.0032034442,0.003659431,0.00074723887,0.025366401,0.3,1.46068e-11,0.019892246,1.0,-4.7779224e-12,2.5206041,-11.536577,-10.997328,17.867626,-38.3278,64.01451,-25.824883,-6317.2676
0.55884767,0.42803174,-0.08581145,0.17135705,0.48647207,-0.0368262,0.025722556,0.025370065,0.3,1.46068e-11,0.019892246,1.0,-4.283793e-12,0.0,-0.00081903726,2.6889393e-05,-0.00015901698,0.0043360805,0.0075694807,-0.018185817,0.0004172956,0.025370065,0.3,1.46068e-11,0.019892246,1.0,-4.283793e-12,2.5206413,-11.536543,-10.997487,17.867626,-38.32778,64.01453,-25.824835,-6317.2705
0.5588577,0.42802987,-0.085813224,0.17134403,0.48647746,-0.036743503,0.025708793,0.025355974,0.3,1.4606802e-11,0.019892246,1.0,-5.1073486e-12,0.0,0.001001728,-0.00018574834,-0.00017839618,-0.0013014385,0.0005368071,0.008269907,-0.0013763846,0.025355974,0.3,1.4606802e-11,0.019892246,1.0,-5.1073486e-12,2.5207028,-11.536486,-10.997734,17.867634,-38.327744,64.01456,-25.82478,-6317.278
0.558856,0.42802852,-0.08581511,0.17135304,0.48654065,-0.03679602,0.025709076,0.025357623,0.3,1.4606804e-11,0.019892246,1.0,-5.1073486e-12,0.0,-0.00017186801,-0.00013523136,-0.00018854183,0.0009000283,0.006322389,-0.005251175,2.8327806e-05,0.025357623,0.3,1.4606804e-11,0.019892246,1.0,-5.1073486e-12,2.5206232,-11.536556,-10.997414,17.867622,-38.32779,64.01451,-25.82485,-6317.2686
0.55885273,0.42802614,-0.085815966,0.1713554,0.48658338,-0.036764923,0.025672812,0.025323495,0.3,1.4606805e-11,0.019892246,1.0,-4.6132187e-12,0.0,-0.00032464028,-0.00023774209,-8.5565785e-05,0.00023509574,0.004270238,0.0031090896,-0.0036263228,0.025323495,0.3,1.4606805e-11,0.019892246,1.0,-4.6132187e-12,2.5206428,-11.536535,-10.997507,17.867632,-38.327778,64.01452,-25.824827,-6317.2734
0.5588593,0.42802456,-0.08581263,0.1713576,0.48657602,-0.036568895,0.025700279,0.025347788,0.3,1.4606807e-11,0.019892246,1.0,-5.107353e-12,0.0,0.00065794354,-0.00015825109,0.00033444946,0.00022229459,-0.00073423726,0.01960276,0.0027466274,0.025347788,0.3,1.4606807e-11,0.019892246,1.0,-5.107353e-12,2.5206268,-11.536556,-10.99742,17.867624,-38.32779,64.01451,-25.824854,-6317.2705
0.55885553,0.42802548,-0.085804164,0.17136705,0.48663592,-0.036650702,0.025689423,0.025337465,0.3,1.4606809e-11,0.019892246,1.0,-5.601487e-12,0.0,-0.0003761443,9.482009e-05,0.0008455795,0.0009447069,0.0059892386,-0.008180648,-0.001085486,0.025337465,0.3,1.4606809e-11,0.019892246,1.0,-5.601487e-12,2.5205133,-11.5366535,-10.996977,17.867634,-38.327866,64.014465,-25.824966,-6317.262
0.55884176,0.42802644,-0.08580273,0.17137718,0.4867696,-0.03695154,0.025703706,0.025348442,0.3,1.460681e-11,0.019892246,1.0,-5.601487e-12,0.0,-0.0013746942,9.4704716e-05,0.00014417368,0.0010133871,0.013366989,-0.030083915,0.0014282624,0.025348442,0.3,1.460681e-11,0.019892246,1.0,-5.601487e-12,2.5206392,-11.536543,-10.997471,17.867626,-38.32779,64.01453,-25.824839,-6317.2725
0.55884814,0.42802402,-0.08580423,0.17136142,0.4867794,-0.036821388,0.025723878,0.025367185,0.3,1.4606812e-11,0.019892246,1.0,-5.1073572e-12,0.0,0.0006323211,-0.0002437851,-0.00015001718,-0.0015772362,0.0009835272,0.013015401,0.0020172694,0.025367185,0.3,1.4606812e-11,0.019892246,1.0,-5.1073572e-12,2.5207121,-11.536486,-10.997747,17.86762,-38.327747,64.01456,-25.824766,-6317.2773
0.55884826,0.4280228,-0.0858048,0.17137945,0.48681614,-0.03681974,0.025721472,0.02536867,0.3,1.4451492e-11,0.019892246,1.0,-5.1073572e-12,0.0,9.028066e-06,-0.000121968806,-5.6931574e-05,0.0018041164,0.0036725276,0.00016414607,-0.00024061883,0.02536867,0.3,1.4451492e-11,0.019892246,1.0,-5.1073572e-12,2.520537,-11.536629,-10.997094,17.867643,-38.327843,64.01448,-25.824945,-6317.2627
0.5588538,0.42802113,-0.08579967,0.17136945,0.48684072,-0.03672523,0.02569455,0.025341744,0.3,1.4296171e-11,0.019892246,1.0,-5.1073572e-12,0.0,0.00056192465,-0.00016640246,0.0005126365,-0.0010007971,0.002459452,0.009451612,-0.002692347,0.025341744,0.3,1.4296171e-11,0.019892246,1.0,-5.1073572e-12,2.5205832,-11.536589,-10.997263,17.867636,-38.32782,64.014496,-25.824898,-6317.268
0.55884755,0.42802113,-0.08579955,0.1714002,0.48692214,-0.036893304,0.025679346,0.025327593,0.3,1.4140852e-11,0.019892246,1.0,-5.1073572e-12,0.0,-0.0006263615,-1.5154e-08,1.21473495e-05,0.0030754926,0.008142535,-0.016807502,-0.001520359,0.025327593,0.3,1.4140852e-11,0.019892246,1.0,-5.1073572e-12,2.5205512,-11.536613,-10.997156,17.867645,-38.327827,64.01448,-25.824926,-6317.2646
0.5588588,0.42801917,-0.08580227,0.1713919,0.48692673,-0.03679868,0.025718834,0.025366966,0.3,1.4140852e-11,0.019892246,1.0,-5.1073572e-12,0.0,0.001125411,-0.0001930731,-0.00027225103,-0.0008293088,0.0004598666,0.009462846,0.00394898,0.025366966,0.3,1.4140852e-11,0.019892246,1.0,-5.1073572e-12,2.52064,-11.536545,-10.997486,17.867636,-38.327785,64.01453,-25.824837,-6317.272
0.55885524,0.4280166,-0.08580817,0.1714045,0.48697567,-0.036865108,0.025736349,0.025383435,0.3,1.4140855e-11,0.019892246,1.0,-5.6014915e-12,0.0,-0.0003568743,-0.00025669317,-0.00058946526,0.0012586503,0.0048928848,-0.0066431947,0.0017512713,0.025383435,0.3,1.4140855e-11,0.019892246,1.0,-5.6014915e-12,2.5205061,-11.536651,-10.996986,17.867641,-38.32786,64.014465,-25.824966,-6317.26
0.55885494,0.4280172,-0.08580754,0.17141181,0.48697862,-0.036801387,0.025705418,0.02535243,0.3,1.4140857e-11,0.019892246,1.0,-5.6014915e-12,0.0,-2.8351147e-05,5.6505665e-05,6.261915e-05,0.000732481,0.00029173377,0.0063723773,-0.0030930857,0.02535243,0.3,1.4140857e-11,0.019892246,1.0,-5.6014915e-12,2.520584,-11.5365925,-10.997253,17.867634,-38.32782,64.014496,-25.824896,-6317.267
0.5588497,0.4280162,-0.08580861,0.17146426,0.48704818,-0.036889188,0.025692597,0.025342818,0.3,1.4140858e-11,0.019892246,1.0,-5.107362e-12,0.0,-0.00052895,-0.00010285854,-0.00010717526,0.005245502,0.0069574076,-0.008780161,-0.0012820706,0.025342818,0.3,1.4140858e-11,0.019892246,1.0,-5.107362e-12,2.5205467,-11.536625,-10.997125,17.867636,-38.327843,64.014496,-25.824934,-6317.2656
0.5588348,0.42801464,-0.08581822,0.17147012,0.4871446,-0.037060842,0.02567817,0.02532776,0.3,1.414086e-11,0.019892246,1.0,-5.107362e-12,0.0,-0.0014849373,-0.00015264275,-0.000960686,0.0005854344,0.009641213,-0.017165437,-0.0014425983,0.02532776,0.3,1.414086e-11,0.019892246,1.0,-5.107362e-12,2.5205593,-11.536612,-10.997189,17.86765,-38.327827,64.014496,-25.824926,-6317.268
0.55883944,0.42801398,-0.08581092,0.17146915,0.48715878,-0.03698587,0.025702098,0.025350709,0.3,1.4140862e-11,0.019892246,1.0,-5.107362e-12,0.0,0.0004608708,-6.9078626e-05,0.00072979316,-9.7742944e-05,0.0014180765,0.00749714,0.0023927125,0.025350709,0.3,1.4140862e-11,0.019892246,1.0,-5.107362e-12,2.5206223,-11.536551,-10.997431,17.867641,-38.32779,64.01452,-25.82486,-6317.2705
0.5588416,0.42801195,-0.08582325,0.17149934,0.4871935,-0.037012566,0.025700457,0.025348326,0.3,1.4140864e-11,0.019892246,1.0,-5.107362e-12,0.0,0.00021231233,-0.00020035324,-0.0012327002,0.0030205697,0.0034725347,-0.002669446,-0.00016409653,0.025348326,0.3,1.4140864e-11,0.019892246,1.0,-5.107362e-12,2.5204854,-11.536669,-10.996912,17.867657,-38.327873,64.01446,-25.824999,-6317.2607
0.5588491,0.42801005,-0.08581432,0.17155743,0.48713678,-0.036632672,0.025720416,0.025370076,0.3,1.4140865e-11,0.019892246,1.0,-5.107362e-12,0.0,0.00075379264,-0.00019014756,0.0008926365,0.005807678,-0.005669819,0.03798948,0.0019958909,0.025370076,0.3,1.4140865e-11,0.019892246,1.0,-5.107362e-12,2.5205326,-11.536629,-10.997093,17.867645,-38.32784,64.01447,-25.824942,-6317.2627
0.5588528,0.42801034,-0.085829936,0.1715529,0.48716572,-0.036652133,0.025722817,0.025369976,0.3,1.4140867e-11,0.019892246,1.0,-5.107362e-12,0.0,0.00036615928,3.0632546e-05,-0.0015613683,-0.00045324257,0.0028945194,-0.0019462071,0.00024004176,0.025369976,0.3,1.4140867e-11,0.019892246,1.0,-5.107362e-12,2.5203156,-11.536829,-10.996193,17.867638,-38.328003,64.01434,-25.82513,-6317.241
